clone_url:https://github.com/previousnext/cloudfront-invalidation-operator.git, last_commit:2018-06-19 07:47:34, num_contributors:0, stars:1
clone_url:https://github.com/side8/k8s-elasticsearch-operator.git, last_commit:2017-11-18 01:20:34, num_contributors:1, stars:1
clone_url:https://github.com/gree-gorey/crate-operator.git, last_commit:2019-02-07 19:45:43, num_contributors:1, stars:0
clone_url:https://github.com/andrewkandzuba/openexchange-kube-operator.git, last_commit:2019-02-26 21:32:08, num_contributors:1, stars:0
clone_url:https://github.com/TremoloSecurity/openunison-operator.git, last_commit:2019-02-20 14:36:12, num_contributors:1, stars:0
clone_url:https://github.com/gavinzhou/influxdb-operator.git, last_commit:2018-04-24 07:25:48, num_contributors:1, stars:0
clone_url:https://github.com/cdapio/cdap-operator.git, last_commit:2019-03-15 08:02:10, num_contributors:1, stars:0
clone_url:https://github.com/markramach/bootsy.git, last_commit:2018-06-20 22:01:46, num_contributors:1, stars:0
clone_url:https://github.com/m-wrona/k8s-operator.git, last_commit:2019-02-12 22:17:57, num_contributors:2, stars:0
clone_url:https://github.com/aveshagarwal/kube-scheduler-operator.git, last_commit:2018-09-14 02:48:33, num_contributors:1, stars:0
clone_url:https://github.com/previousnext/cloudfront-invalidation-operator.git, last_commit:2018-06-19 07:47:34, num_contributors:0, stars:1
clone_url:https://github.com/smartmachine/crdb-operator.git, last_commit:2019-03-14 21:21:10, num_contributors:1, stars:0
clone_url:https://github.com/MYOB-Technology/shell-operator.git, last_commit:2019-01-10 00:15:27, num_contributors:2, stars:3
clone_url:https://github.com/barpilot/node-labeler-operator.git, last_commit:2019-02-19 15:33:06, num_contributors:1, stars:3
clone_url:https://github.com/jritsema/k8s-crd-poc.git, last_commit:2017-08-16 20:41:38, num_contributors:1, stars:3
clone_url:https://github.com/Collaborne/kubernetes-aws-resource-service.git, last_commit:2019-03-14 19:16:12, num_contributors:3, stars:3
clone_url:https://github.com/jw-s/feature-branch-janitor.git, last_commit:2017-08-16 10:55:01, num_contributors:1, stars:3
clone_url:https://github.com/Axonista/kube-bgo.git, last_commit:2018-12-18 20:43:10, num_contributors:1, stars:0
clone_url:https://github.com/tangzhankun/yarn-operator.git, last_commit:2019-03-08 06:59:01, num_contributors:1, stars:1
clone_url:https://github.com/rareddy/teiid-operator.git, last_commit:2019-03-15 16:08:47, num_contributors:1, stars:0
clone_url:https://github.com/ravisantoshgudimetla/descheduler-operator-2.git, last_commit:2018-10-22 17:19:28, num_contributors:1, stars:0
clone_url:https://github.com/Subathra1992/burrow-operator.git, last_commit:2019-03-12 05:40:47, num_contributors:1, stars:0
clone_url:https://github.com/previousnext/mysql-database-operator.git, last_commit:2018-07-27 05:28:21, num_contributors:2, stars:0
clone_url:https://github.com/psychopenguin/redops.git, last_commit:2017-10-20 08:45:56, num_contributors:1, stars:0
clone_url:https://github.com/nitisht/minio-operator.git, last_commit:2018-10-25 10:38:24, num_contributors:1, stars:1
clone_url:https://github.com/paulczar/oauth2-proxy-operator.git, last_commit:2018-08-31 16:09:15, num_contributors:1, stars:1
clone_url:https://github.com/neilpeterson/azure-fqdn-operator.git, last_commit:2018-10-14 15:20:13, num_contributors:1, stars:0
clone_url:https://github.com/craicoverflow/golang-operator.git, last_commit:2019-01-03 14:09:33, num_contributors:1, stars:0
clone_url:https://github.com/wstewartii/hlf-operator.git, last_commit:2019-01-30 00:35:20, num_contributors:1, stars:0
clone_url:https://github.com/DanskSupermarked/mariadb-galera-operator.git, last_commit:2018-06-14 07:59:15, num_contributors:1, stars:0
clone_url:https://github.com/nexiles/thingworx-operator.git, last_commit:2018-07-18 12:38:28, num_contributors:1, stars:0
clone_url:https://github.com/tantona/sqs-operator.git, last_commit:2018-07-16 13:27:50, num_contributors:1, stars:0
clone_url:https://github.com/jsafrane/local-storage-operator.git, last_commit:2018-08-06 15:01:17, num_contributors:1, stars:0
clone_url:https://github.com/Ziyang2go/workflowop.git, last_commit:2018-10-03 21:10:47, num_contributors:1, stars:0
clone_url:https://github.com/andyxning/nsq-operator.git, last_commit:2019-01-17 10:22:44, num_contributors:1, stars:0
clone_url:https://github.com/schechun/k8s-operator-example.git, last_commit:2018-12-24 18:54:39, num_contributors:1, stars:0
clone_url:https://github.com/hoeghh/k8s-minecraft-operator.git, last_commit:2019-03-13 11:21:18, num_contributors:1, stars:0
clone_url:https://github.com/christophefarges/test-operator-sdk.git, last_commit:2018-11-02 10:23:31, num_contributors:0, stars:0
clone_url:https://github.com/aleksdjuricin/beam-operator.git, last_commit:2018-08-14 23:25:56, num_contributors:1, stars:1
clone_url:https://github.com/flugel-it/k8s-python-operator.git, last_commit:2019-02-26 19:40:15, num_contributors:1, stars:0
